,word,female_effect_size,p_value,pos
91,her,0.942021684863057,0.0300623442752352,"[""her""/INTJ]"
120,she,0.8694903772207089,0.0425075235678957,"[""she""/VERB]"
280,She,0.9230477995992256,0.03190973370671,"[""She""/VERB]"
424,~,1.120384121144623,0.0118137607751102,"[""~""/SYM]"
439,women,0.8675730287710971,0.0412053103574989,"[""women""/INTJ]"
627,beautiful,1.4434946658148835,0.0022407482816615,"[""beautiful""/INTJ]"
653,class,0.8517673761134402,0.0435345614861646,"[""class""/NOUN]"
672,Health,0.8676539180678637,0.0424442018090513,"[""Health""/NOUN]"
694,hot,0.9905749960764574,0.0246763075681315,"[""hot""/INTJ]"
731,couple,1.00413038611233,0.024291424345047,"[""couple""/INTJ]"
740,date,1.3945696482808,0.0026738285925307,"[""date""/NOUN]"
752,photos,0.9646539127372994,0.0270899495720096,"[""photos""/NOUN]"
771,girl,0.9979677302408828,0.0228413991493472,"[""girl""/INTJ]"
810,woman,0.8787499859405752,0.0422110772168787,"[""woman""/INTJ]"
885,model,1.1680951132647297,0.0098741620358512,"[""model""/NOUN]"
912,pictures,1.188268812098516,0.0088840574856754,"[""pictures""/NOUN]"
924,hair,1.0839485984562016,0.0153352111905907,"[""hair""/PUNCT]"
1039,girls,0.9824888742177698,0.0257384493028827,"[""girls""/INTJ]"
1049,Women,1.0004938807098327,0.0222673182115363,"[""Women""/INTJ]"
1109,skin,0.9387957015630268,0.0292666409221974,"[""skin""/NOUN]"
1153,wonderful,0.913932038479556,0.0334055291630837,"[""wonderful""/INTJ]"
1174,info,0.8580989824489014,0.0427135017775457,"[""info""/NUM]"
1210,mother,0.8878708424481914,0.0395957316616104,"[""mother""/NOUN]"
1252,wedding,1.276968889447464,0.0050814073622519,"[""wedding""/NOUN]"
1331,stories,0.8846629913673526,0.0362761004160971,"[""stories""/NOUN]"
1391,relationship,1.19963184630096,0.0078298647601388,"[""relationship""/NOUN]"
1414,Food,0.8449287455872136,0.0453112831097208,"[""Food""/NOUN]"
1429,Her,1.1915135360876827,0.0077669241548876,"[""Her""/INTJ]"
1466,Hot,1.1694969249334992,0.0102438247520598,"[""Hot""/INTJ]"
1494,rooms,1.022458956350338,0.0234723958943244,"[""rooms""/NOUN]"
1570,cell,1.103694158527269,0.0130231237815111,"[""cell""/INTJ]"
1624,shopping,1.1676891243408825,0.0097272007427307,"[""shopping""/NOUN]"
1625,Mary,0.8578130118423193,0.04427976032431,"[""Mary""/PROPN]"
1644,cancer,1.4799920998231308,0.0016598514418746,"[""cancer""/NOUN]"
1667,updated,1.2322305666954625,0.0068485191965261,"[""updated""/INTJ]"
1698,sweet,0.9079473437432656,0.0367917969169604,"[""sweet""/INTJ]"
1711,models,1.042059628719055,0.019224276299113,"[""models""/NOUN]"
1752,kitchen,0.8482117947748616,0.044042584913059,"[""kitchen""/NOUN]"
1763,older,0.8351182496795854,0.0482146848034672,"[""older""/ADJ]"
1811,Wedding,1.1959812031155048,0.0088791772983329,"[""Wedding""/VERB]"
1849,FREE,0.879640796046907,0.0408962555311118,"[""FREE""/INTJ]"
1854,Plus,1.0523693652091912,0.0174323739307357,"[""Plus""/PUNCT]"
1893,shoes,0.8212353271408429,0.0496318999303876,"[""shoes""/NOUN]"
1900,Model,1.1338844100869985,0.0115728748537645,"[""Model""/NOUN]"
1908,fashion,1.164188638681829,0.0092837458448734,"[""fashion""/INTJ]"
1947,cute,0.9267847978644814,0.0309715491436753,"[""cute""/INTJ]"
1958,dress,1.4452827287640442,0.0021546064795833,"[""dress""/NOUN]"
1977,colors,1.0512870563218686,0.0182186166069018,"[""colors""/NOUN]"
1995,shipping,0.8583824318071027,0.0455007855249963,"[""shipping""/NOUN]"
2016,sharing,0.8353224900005426,0.0471026770106902,"[""sharing""/VERB]"
2047,beauty,1.3611598919855872,0.0031998655992644,"[""beauty""/INTJ]"
2058,Girl,0.9582541667865044,0.0270097941768642,"[""Girl""/INTJ]"
2074,Girls,0.9436997557199124,0.0286099814218389,"[""Girls""/INTJ]"
2094,Gallery,1.1366292042237598,0.0115974917964414,"[""Gallery""/NOUN]"
2117,classes,1.0190581088937685,0.0214729672251774,"[""classes""/NOUN]"
2143,Sex,0.9521759617101556,0.0279782494440993,"[""Sex""/VERB]"
2151,stores,0.9049234236124504,0.036433241947347,"[""stores""/NOUN]"
2167,sexy,1.0497072154425215,0.0180171768938508,"[""sexy""/INTJ]"
2181,mom,1.092160879434017,0.014450272588532,"[""mom""/INTJ]"
2216,teen,0.925300364789072,0.0337391364570767,"[""teen""/INTJ]"
2228,Summer,0.9280884127267212,0.0307752272126419,"[""Summer""/INTJ]"
2234,recipe,1.2711307337917743,0.005011854807602,"[""recipe""/NOUN]"
2244,Shipping,0.8853969547335542,0.0392883472107439,"[""Shipping""/NOUN]"
2269,lovely,1.505281789359408,0.0015549135816201,"[""lovely""/INTJ]"
2317,Movies,0.88289798878276,0.037302914230801,"[""Movies""/NOUN]"
2318,Natural,1.2129790409514685,0.0078928074596177,"[""Natural""/PUNCT]"
2337,OR,0.9350087335005368,0.0295934838247602,"[""OR""/INTJ]"
2348,marriage,1.0021612094640406,0.021973569380347,"[""marriage""/NOUN]"
2409,websites,0.8615789134721513,0.0412312812500691,"[""websites""/NOUN]"
2527,pics,1.1057982546832494,0.0138730933124335,"[""pics""/PUNCT]"
2529,Heart,1.2959762283292853,0.005102197159017,"[""Heart""/NOUN]"
2537,cream,1.1331568886716423,0.0124772496301728,"[""cream""/INTJ]"
2547,pattern,1.0696733404497851,0.0159486777023789,"[""pattern""/NOUN]"
2550,flowers,1.437032892948539,0.0018807042659387,"[""flowers""/NOUN]"
2553,sister,0.86625195511082,0.0431138990394531,"[""sister""/INTJ]"
2562,bedroom,1.2432372688773978,0.006151512489653,"[""bedroom""/NOUN]"
2582,Style,1.190681429526012,0.0087961499293972,"[""Style""/NOUN]"
2601,magazine,0.986029949862194,0.0243388227231258,"[""magazine""/PROPN]"
2603,Magazine,1.0102198032342489,0.0216656952691105,"[""Magazine""/PROPN]"
2635,sample,0.8451521586051313,0.0468823051247938,"[""sample""/NOUN]"
2642,Pictures,1.0207658815972032,0.0192836642780462,"[""Pictures""/NOUN]"
2667,Privacy,1.0670910464435517,0.0175950027024138,"[""Privacy""/NOUN]"
2672,Asian,0.872410109593496,0.0410742099348736,"[""Asian""/ADJ]"
2699,designs,1.1943968217976777,0.008995041777099,"[""designs""/NOUN]"
2711,sugar,0.874136958192573,0.0403471155756689,"[""sugar""/NOUN]"
2734,gallery,1.0567274663752777,0.0181208543476724,"[""gallery""/NOUN]"
2772,clothes,1.0612558076497094,0.0163072417274616,"[""clothes""/NOUN]"
2866,tea,0.9862599533139772,0.0262336626417438,"[""tea""/INTJ]"
2881,reserved,0.9015671418046672,0.0344547100163896,"[""reserved""/INTJ]"
2908,relationships,1.022768438885708,0.0199547239386848,"[""relationships""/NOUN]"
2910,Fashion,1.4368330212313538,0.0022282227288806,"[""Fashion""/INTJ]"
2936,bathroom,1.0895753398681465,0.0146888911586616,"[""bathroom""/NOUN]"
2968,milk,1.2494374112422482,0.0059403021205762,"[""milk""/INTJ]"
2985,pussy,1.255442891359725,0.0062056788941096,"[""pussy""/INTJ]"
2989,chocolate,0.906017343841324,0.0333787823329903,"[""chocolate""/NOUN]"
3014,Student,0.9508238996068252,0.0302525821390587,"[""Student""/INTJ]"
3039,herself,1.1643884631271042,0.009490008344929,"[""herself""/INTJ]"
3047,Pink,1.341918565049829,0.0036187266245695,"[""Pink""/INTJ]"
3084,Queen,1.5038551897250607,0.0012999264327407,"[""Queen""/INTJ]"
3092,Sarah,1.0356925053729926,0.0193270400540686,"[""Sarah""/INTJ]"
3108,Lady,1.621163756136112,0.0005597233268792,"[""Lady""/INTJ]"
3118,Dance,0.9377902046466156,0.0321127430892055,"[""Dance""/VERB]"
3127,Rose,1.0939491543617508,0.0137103245239975,"[""Rose""/INTJ]"
3133,WITH,0.883966299930366,0.0386818345141423,"[""WITH""/INTJ]"
3176,Beautiful,1.2063885392732565,0.0078110303177354,"[""Beautiful""/INTJ]"
3196,therapy,0.9234230428511871,0.0319721608389904,"[""therapy""/NOUN]"
3245,mature,0.8462841023663731,0.0439013879170315,"[""mature""/INTJ]"
3249,Hair,1.3670972803296533,0.0030078814358374,"[""Hair""/PUNCT]"
3251,clothing,0.95029861894155,0.0287142689972319,"[""clothing""/NOUN]"
3252,foods,1.015077489734885,0.021529131849779,"[""foods""/NOUN]"
3270,accessories,0.992931756846893,0.0235926745670516,"[""accessories""/NOUN]"
3275,pink,1.2924194594125231,0.0047764729844165,"[""pink""/INTJ]"
3317,cake,0.8646796560971298,0.0427785041076587,"[""cake""/NOUN]"
3326,affordable,0.8719852805930657,0.038844307663152,"[""affordable""/ADV]"
3348,Enjoy,0.9098270291513808,0.0364393906600031,"[""Enjoy""/INTJ]"
3358,shower,1.2322885328314728,0.0068526618416677,"[""shower""/INTJ]"
3362,lady,1.223656059811212,0.0071216671443729,"[""lady""/INTJ]"
3414,Shoes,1.055406144886429,0.0177352652316731,"[""Shoes""/NOUN]"
3415,Beauty,1.579852423943844,0.0006285293366732,"[""Beauty""/NOUN]"
3417,Bed,1.0679015830071452,0.0168025261930279,"[""Bed""/INTJ]"
3444,Miss,1.3795765697574942,0.0029459235321879,"[""Miss""/INTJ]"
3459,jewelry,1.5532556997559286,0.0009490968968769,"[""jewelry""/NOUN]"
3468,fabric,1.3385413847059842,0.0038383629970175,"[""fabric""/NOUN]"
3469,designer,1.4027186426593716,0.0027846689027922,"[""designer""/NOUN]"
3473,tiny,1.0423415702198826,0.0190601605045201,"[""tiny""/ADJ]"
3490,organic,1.0304727552652428,0.0200601455978881,"[""organic""/ADJ]"
3495,Dress,1.460109830653277,0.0017693464886607,"[""Dress""/VERB]"
3511,blogs,1.1281466249577814,0.0122651908041611,"[""blogs""/NOUN]"
3528,nude,1.153659133346789,0.0107338700687478,"[""nude""/INTJ]"
3529,recipes,1.5826350009178038,0.000752314931057,"[""recipes""/NOUN]"
3534,♥,0.9262307955319308,0.0307132462780891,"[""♥""/SYM]"
3555,breast,1.465961907678306,0.0018206689652715,"[""breast""/NOUN]"
3595,LOVE,1.0213037959670097,0.0207338833027133,"[""LOVE""/VERB]"
3600,Cancer,1.5145993911527724,0.0012861789831891,"[""Cancer""/NOUN]"
3607,MS,0.9764259436301984,0.0244554538572712,"[""MS""/PUNCT]"
3641,Bag,0.91941441025484,0.0352600401223565,"[""Bag""/INTJ]"
3647,Kelly,0.9945594504375848,0.0225986325417139,"[""Kelly""/INTJ]"
3659,wet,0.9748748736999062,0.0250192063536954,"[""wet""/INTJ]"
3661,Mom,1.0205484165610392,0.0200916102046377,"[""Mom""/INTJ]"
3679,parent,0.8753006270489347,0.0406280586566607,"[""parent""/NOUN]"
3697,Elizabeth,0.9993749818077756,0.0224170255880589,"[""Elizabeth""/PUNCT]"
3724,bath,1.0734379081377574,0.0159500926121267,"[""bath""/INTJ]"
3733,Picture,0.8570599652745324,0.0417302658327202,"[""Picture""/INTJ]"
3742,patterns,0.9784795677943796,0.0253742272721425,"[""patterns""/NOUN]"
3749,gorgeous,1.6287116611639418,0.0005996109427442,"[""gorgeous""/INTJ]"
3751,delicious,1.0474087010016262,0.0176440106096882,"[""delicious""/ADV]"
3807,Sweet,1.0582145866411383,0.0171420269031437,"[""Sweet""/INTJ]"
3868,cum,1.0820978511732706,0.0153269278202433,"[""cum""/INTJ]"
3869,naked,0.9995529860139392,0.0228474157440045,"[""naked""/INTJ]"
3891,Teen,1.1524201112745132,0.0103479553892731,"[""Teen""/INTJ]"
3893,Ann,1.2333416437853089,0.0063853621463381,"[""Ann""/INTJ]"
3904,Perfect,1.0943736504228827,0.0135553000741872,"[""Perfect""/INTJ]"
3981,attractive,1.0837666841855635,0.0159495076706601,"[""attractive""/INTJ]"
3991,Jewelry,1.5454178470726934,0.0009771721246972,"[""Jewelry""/NOUN]"
4013,blonde,1.2309077331340912,0.0069809686347259,"[""blonde""/INTJ]"
4048,ladies,1.0984296576527222,0.0147306831045938,"[""ladies""/NOUN]"
4051,Write,1.0373920247137225,0.0195297797085047,"[""Write""/VERB]"
4061,swimming,1.040950310983905,0.0183211997437685,"[""swimming""/NOUN]"
4076,Kim,1.042892336021631,0.018761209808837,"[""Kim""/INTJ]"
4081,availability,0.9181456926363468,0.0326604345812214,"[""availability""/NOUN]"
4087,authors,0.8986871623774992,0.0354485612822647,"[""authors""/NOUN]"
4134,loving,0.950180211318844,0.0297673730473018,"[""loving""/INTJ]"
4141,Victoria,1.7274477221957067,0.0002537616808221,"[""Victoria""/PUNCT]"
4142,Jane,1.2423166294232784,0.0071102572355365,"[""Jane""/PROPN]"
4152,MORE,1.2650379134172929,0.005871743227651,"[""MORE""/ADV]"
4193,flower,1.2913377056448008,0.0052735984692123,"[""flower""/PUNCT]"
4249,Tea,1.3861935984219502,0.0026975662093893,"[""Tea""/X]"
4307,Halloween,0.918988491582091,0.0333547943414995,"[""Halloween""/NOUN]"
4321,Clear,0.8515175848198002,0.043358892570024,"[""Clear""/INTJ]"
4343,Crystal,1.4295984707064455,0.0022315107672881,"[""Crystal""/PUNCT]"
4405,holidays,1.0665691966707624,0.0169350482352383,"[""holidays""/NOUN]"
4422,pregnant,1.5544316296530751,0.0008879281068387,"[""pregnant""/ADJ]"
4423,Sexy,1.1334647155598807,0.0112761826653098,"[""Sexy""/INTJ]"
4424,stunning,1.3794430604077728,0.002665933193942,"[""stunning""/ADV]"
4434,eggs,1.0740764397019154,0.0168895092757318,"[""eggs""/NOUN]"
4460,Fitness,1.0377534390825809,0.0181517003846005,"[""Fitness""/NOUN]"
4489,Jennifer,1.6360311589763266,0.0005398506029378,"[""Jennifer""/INTJ]"
4606,samples,0.9521456387878292,0.0284191391865675,"[""samples""/NOUN]"
4647,matching,1.186945482235113,0.0089393988625855,"[""matching""/VERB]"
4663,trends,0.938860012518096,0.0288621760382132,"[""trends""/NOUN]"
4688,sensitive,0.8483627142763166,0.0477644894671156,"[""sensitive""/ADJ]"
4706,NOW,0.9710078829399144,0.0240339078169932,"[""NOW""/INTJ]"
4755,Cream,1.511267579374423,0.0012453094023023,"[""Cream""/NOUN]"
4763,HERE,1.2324437014510894,0.006914986318891,"[""HERE""/INTJ]"
4774,Chocolate,1.0513634959195108,0.0181996587110111,"[""Chocolate""/NOUN]"
4779,pregnancy,1.6229503551895346,0.0005493096795378,"[""pregnancy""/NOUN]"
4786,Spa,1.3913907239032144,0.0026359569504484,"[""Spa""/NOUN]"
4790,Skin,1.431678167826599,0.0020607623306073,"[""Skin""/NOUN]"
4803,Floor,1.1638235404245183,0.0092244483648292,"[""Floor""/INTJ]"
4817,Kate,1.5317297223550002,0.0010258781324032,"[""Kate""/INTJ]"
4851,Lisa,1.4211547309930217,0.0019271373475491,"[""Lisa""/PROPN]"
4864,singer,0.9269691108524556,0.0301660043515762,"[""singer""/INTJ]"
4901,Ms.,1.4789618430817146,0.0017222260910598,""".""/PUNCT]"
4904,Susan,1.2954358071897791,0.0044803196985186,"[""Susan""/INTJ]"
4907,nursing,1.5960001599729732,0.0006797236853191,"[""nursing""/NOUN]"
4918,coupon,0.962578368908274,0.0267925244893246,"[""coupon""/NOUN]"
4962,Flowers,0.9849288248901886,0.0237971217526006,"[""Flowers""/INTJ]"
4976,layout,1.1796442685466355,0.0103618391354486,"[""layout""/NOUN]"
4988,Secret,0.9238687561855844,0.0309070493637994,"[""Secret""/PUNCT]"
4995,depression,0.945191631195324,0.0295711785484108,"[""depression""/NOUN]"
5006,egg,0.9612410037177224,0.0257086113789196,"[""egg""/NOUN]"
5008,fabulous,1.5187257590309151,0.0012165541000065,"[""fabulous""/INTJ]"
5034,babies,0.9705465288219204,0.0272579712373242,"[""babies""/NOUN]"
5087,oral,0.9137915651132598,0.0352050170457887,"[""oral""/INTJ]"
5110,Amy,1.3051250091343731,0.0048550056917689,"[""Amy""/PUNCT]"
5121,Anne,1.3738343562700677,0.0028210415095386,"[""Anne""/PROPN]"
5134,romantic,1.331066355181702,0.0036075406738098,"[""romantic""/INTJ]"
5186,newest,1.0560141038771,0.0167353100271872,"[""newest""/INTJ]"
5207,elegant,1.2855369852902334,0.0051219312516133,"[""elegant""/INTJ]"
5217,massage,1.1005829503015458,0.0146743612600899,"[""massage""/NOUN]"
5219,Simply,1.2197819593922294,0.0079511543419172,"[""Simply""/ADV]"
5228,Reserved,1.0600914724182957,0.0173985289441295,"[""Reserved""/INTJ]"
5241,Dakota,1.330341026716665,0.004343914157871,"[""Dakota""/INTJ]"
5253,Recipe,1.1956888923929814,0.0089561120236324,"[""Recipe""/NOUN]"
5258,Pretty,1.085496793900179,0.014967797014359,"[""Pretty""/ADV]"
5264,couples,1.000174195776842,0.0237781802870423,"[""couples""/NOUN]"
5265,Anna,1.2951722654493252,0.0047817660793768,"[""Anna""/PUNCT]"
5272,teens,0.9444166959804078,0.0283404249763499,"[""teens""/NOUN]"
5279,Barbara,1.2179697117529569,0.0078791130773154,"[""Barbara""/PUNCT]"
5316,Laura,1.327123514643175,0.0035709123410982,"[""Laura""/INTJ]"
5322,Ladies,1.0533032199306482,0.0177915838764278,"[""Ladies""/INTJ]"
5356,Month,1.313952935869076,0.0042917150182554,"[""Month""/NOUN]"
5365,Porn,0.9864394546287704,0.0256290317497772,"[""Porn""/INTJ]"
5372,vegetables,0.8344110139027078,0.047741614212828,"[""vegetables""/NOUN]"
5380,diabetes,1.0554293270265191,0.0179292454418743,"[""diabetes""/NOUN]"
5394,Maria,1.286270452572825,0.005503316411234,"[""Maria""/PROPN]"
5404,fucked,0.9424518471908852,0.0296527214173469,"[""fucked""/INTJ]"
5425,template,1.0340171262299114,0.0188228772910376,"[""template""/VERB]"
5446,Flower,1.3608039309635804,0.0032674752183979,"[""Flower""/PUNCT]"
5487,dresses,1.590381656736666,0.0007341513263645,"[""dresses""/NOUN]"
5496,Recipes,1.2377508079340571,0.0062820172756056,"[""Recipes""/NOUN]"
5518,Michelle,1.5872637455136462,0.0007950711150915,"[""Michelle""/PUNCT]"
5561,cruise,1.271350856606918,0.0053617242399727,"[""cruise""/NOUN]"
5567,girlfriend,1.059718119550738,0.0171368551320273,"[""girlfriend""/INTJ]"
5585,Rooms,1.4944972563966856,0.0014410607004925,"[""Rooms""/NOUN]"
5602,Charlotte,1.26018949665659,0.0065394908490112,"[""Charlotte""/INTJ]"
5604,Calendar,1.284389825677796,0.005113202585402,"[""Calendar""/PROPN]"
5618,Princess,1.3846937945090372,0.0028780837802643,"[""Princess""/PUNCT]"
5641,designers,1.35006118965718,0.0032453982652485,"[""designers""/NOUN]"
5672,Choice,1.0473423796954184,0.0179380862898229,"[""Choice""/NOUN]"
5686,Sites,0.9587099613527,0.0272496872557547,"[""Sites""/NOUN]"
5698,Virtual,1.116257315045083,0.0133628115626898,"[""Virtual""/INTJ]"
5711,crystal,1.278999988262437,0.0048725167345217,"[""crystal""/PUNCT]"
5720,Nancy,0.9204146080811196,0.0331407094566723,"[""Nancy""/INTJ]"
5721,Bedroom,0.9129568893511284,0.0348540021961377,"[""Bedroom""/NOUN]"
5726,bitch,0.9644137459763122,0.0286655878852239,"[""bitch""/INTJ]"
5735,lesbian,1.2113793688989931,0.0075062458597132,"[""lesbian""/INTJ]"
5753,Designer,1.4519843260112522,0.0020906271075538,"[""Designer""/NOUN]"
5770,Grace,0.8746028665451552,0.0386582328502935,"[""Grace""/INTJ]"
5789,tits,1.4161934069999398,0.0022307132872096,"[""tits""/X]"
5791,Jessica,1.6284195878476233,0.0005922995117869,"[""Jessica""/PROPN]"
5800,Purchase,1.2813690640222437,0.0052175951164231,"[""Purchase""/INTJ]"
5804,Valentine,1.0366283801489635,0.0195619786390512,"[""Valentine""/PROPN]"
5841,Madison,1.0198257813990357,0.0214051038116561,"[""Madison""/PUNCT]"
5846,carrier,0.8474584129701311,0.0466217404317561,"[""carrier""/NOUN]"
5851,cups,0.9589824252975562,0.0278159324073347,"[""cups""/NOUN]"
5855,Pearl,0.95232747161466,0.027589667733977,"[""Pearl""/PROPN]"
5870,Alice,1.1783155341257858,0.0090741668388498,"[""Alice""/INTJ]"
5894,Dining,1.0500998160352606,0.018311245987395,"[""Dining""/NOUN]"
5899,Shows,0.8536337792266199,0.0427144170168715,"[""Shows""/VERB]"
5921,anal,1.043102019779257,0.0197221986291574,"[""anal""/INTJ]"
5929,Therapy,1.085549269805756,0.0145586070832943,"[""Therapy""/NOUN]"
5938,engagement,1.2324909653142757,0.0064926623637864,"[""engagement""/NOUN]"
5958,addiction,1.143445496241844,0.0100754504144323,"[""addiction""/NOUN]"
5961,pets,1.0886375897975722,0.0141092258229957,"[""pets""/NOUN]"
5967,Nursing,1.6193792267507112,0.0005501454268398,"[""Nursing""/VERB]"
5975,Soft,0.8216965794474711,0.0481513101649798,"[""Soft""/INTJ]"
5984,carpet,1.1196552798141828,0.0119460167639261,"[""carpet""/NOUN]"
5985,disorder,0.8528505730423029,0.0450208452962977,"[""disorder""/NOUN]"
5986,Teacher,0.928705758305452,0.031478941687714,"[""Teacher""/NOUN]"
5998,Recently,0.846055835733266,0.0454910088533178,"[""Recently""/ADV]"
6026,Linda,1.2528725076115568,0.0063190037761039,"[""Linda""/PROPN]"
6029,Rachel,1.2561435577757707,0.0059668795577548,"[""Rachel""/INTJ]"
6032,dot,0.8509567805438191,0.0447662836302891,"[""dot""/X]"
6037,browse,1.0753445443197158,0.0168537296660943,"[""browse""/VERB]"
6078,stylish,1.2081766164091716,0.0085065135137322,"[""stylish""/INTJ]"
6092,galleries,1.2894803424614407,0.0053004910182073,"[""galleries""/NOUN]"
6110,baking,1.125577920768314,0.0131493682110671,"[""baking""/INTJ]"
6112,Cruise,1.2058049636754615,0.0076321810416567,"[""Cruise""/INTJ]"
6115,Karen,1.4276929995929166,0.0018234438445376,"[""Karen""/INTJ]"
6136,Created,0.8613867534850935,0.0405178255405143,"[""Created""/INTJ]"
6148,Finding,1.2644287993624062,0.0056007168499107,"[""Finding""/VERB]"
6162,Diet,0.856831927543739,0.0428952979904616,"[""Diet""/NOUN]"
6180,Bags,0.9466345596574172,0.028875066064088,"[""Bags""/NOUN]"
6182,salad,0.8224650133754308,0.0493536204050237,"[""salad""/INTJ]"
6188,BEST,1.1522505980421025,0.0106436074343932,"[""BEST""/ADV]"
6261,colours,0.868927323425173,0.0422907879324122,"[""colours""/NOUN]"
6262,Luxury,1.0997747386573424,0.0137057177086628,"[""Luxury""/NOUN]"
6282,Lots,0.9148278379823256,0.0325147229342392,"[""Lots""/NOUN]"
6284,Caribbean,1.1553752191146351,0.0110672181490565,"[""Caribbean""/INTJ]"
6348,purple,0.980621946218123,0.0241001355500164,"[""purple""/INTJ]"
6358,spa,1.503547467263914,0.001316945810489,"[""spa""/NOUN]"
6401,Models,1.1429580546133546,0.011070494572956,"[""Models""/NOUN]"
6420,Healthy,1.4707456692408485,0.0018343095209394,"[""Healthy""/VERB]"
6433,Designs,1.3964627078522236,0.0027068112758704,"[""Designs""/NOUN]"
6463,nutrition,1.0070508652314276,0.0220035108078962,"[""nutrition""/NOUN]"
6467,costume,0.9710200007746308,0.0253291500304509,"[""costume""/INTJ]"
6473,Apartment,0.8369922684675473,0.0485848518747505,"[""Apartment""/NOUN]"
6519,facial,0.9129954890817912,0.0329930987107404,"[""facial""/INTJ]"
6523,nurse,1.6916904422802297,0.0003755538838168,"[""nurse""/INTJ]"
6533,babe,1.19395503513945,0.0086825892778882,"[""babe""/INTJ]"
6547,relaxing,0.938471296660579,0.0290947652630144,"[""relaxing""/INTJ]"
6551,Yoga,1.3652082200062043,0.0031654942984677,"[""Yoga""/INTJ]"
6554,Eve,1.3697368237286345,0.0034061515476281,"[""Eve""/INTJ]"
6594,makeup,1.5838858186229492,0.0006908508738709,"[""makeup""/NOUN]"
6678,Womens,1.229428012738034,0.006647176131233,"[""Womens""/ADV]"
6682,celebrity,1.479415010801879,0.0014146760802048,"[""celebrity""/NOUN]"
6685,Newsletter,0.8838378612991218,0.0368533814043682,"[""Newsletter""/NOUN]"
6688,photograph,0.8629044311426628,0.0436607294577553,"[""photograph""/NOUN]"
6690,outfit,1.1280558787729684,0.0125820899918882,"[""outfit""/NOUN]"
6700,Sugar,0.9617162392576594,0.0272743867488061,"[""Sugar""/NOUN]"
6703,actress,1.7195723360459312,0.0002904755140931,"[""actress""/NOUN]"
6725,Ashley,1.2110762695898194,0.0076062332700768,"[""Ashley""/INTJ]"
6733,magazines,1.294421497986096,0.0045391622447916,"[""magazines""/NOUN]"
6737,honey,1.0997377959414063,0.0144177006580038,"[""honey""/INTJ]"
6738,yoga,1.4415292232490795,0.0019097391628941,"[""yoga""/NOUN]"
6800,Holidays,0.8326024431356966,0.04704587834306,"[""Holidays""/NOUN]"
6823,Contemporary,0.9026625909592472,0.0343290341069165,"[""Contemporary""/INTJ]"
6834,Multiple,0.8638323277564117,0.0399458392820796,"[""Multiple""/SYM]"
6847,Celebrity,1.7231036662817534,0.0002739891884597,"[""Celebrity""/INTJ]"
6853,beaches,1.1601202400308006,0.0102371665522331,"[""beaches""/NOUN]"
6884,romance,1.5008973757044863,0.0012885717113361,"[""romance""/NOUN]"
6885,Sample,0.9885556369748728,0.0247750634081491,"[""Sample""/INTJ]"
6919,Marie,1.3694869523075175,0.0029600913340755,"[""Marie""/INTJ]"
6935,sisters,1.0122342771309671,0.0204684241949023,"[""sisters""/INTJ]"
6939,Mirror,1.159112884159936,0.0099419288031179,"[""Mirror""/INTJ]"
6940,xxx,1.0047285469743457,0.0208693933695882,"[""xxx""/PROPN]"
6966,Shower,0.963177249819646,0.0271197789690122,"[""Shower""/INTJ]"
6973,Cherry,1.1953840154802933,0.0079399624933907,"[""Cherry""/INTJ]"
7011,Contest,0.9337331295766084,0.0287830505120194,"[""Contest""/NOUN]"
7018,Cooking,1.1276134063363283,0.0115684632244736,"[""Cooking""/VERB]"
7023,Nutrition,1.0053305919931128,0.0225209673850028,"[""Nutrition""/NOUN]"
7035,VERY,0.9242094507665892,0.0321475897647024,"[""VERY""/ADV]"
7042,Emily,1.2430877610137596,0.0059793181183553,"[""Emily""/INTJ]"
7059,Julie,1.3185350361018129,0.0041673085120803,"[""Julie""/INTJ]"
7063,Target,0.8274838437737406,0.0458875533292882,"[""Target""/NOUN]"
7094,lemon,0.8483301957968622,0.0422666909180321,"[""lemon""/INTJ]"
7097,Apply,0.970264115268912,0.025875236868207,"[""Apply""/INTJ]"
7099,acne,0.8405546033353584,0.0452189164529992,"[""acne""/INTJ]"
7111,lover,0.8670520249346171,0.038706667349984,"[""lover""/INTJ]"
7126,sucking,0.83742037241431,0.0459573233089907,"[""sucking""/INTJ]"
7129,Unique,0.8659021600047395,0.0387516880610195,"[""Unique""/ADJ]"
7134,Statement,0.878975382423233,0.038592621301741,"[""Statement""/NOUN]"
7158,adorable,0.9812501961984568,0.0254926640927724,"[""adorable""/INTJ]"
7166,caring,1.3476609600410774,0.0033352665396958,"[""caring""/INTJ]"
7168,Seller,0.8902613404973122,0.0386651975974812,"[""Seller""/INTJ]"
7180,Cute,0.9252672384919386,0.0316740689359483,"[""Cute""/INTJ]"
7233,Amateur,0.9192393518144948,0.0335570860930796,"[""Amateur""/INTJ]"
7238,Virgin,1.2548362032909626,0.0061133509425358,"[""Virgin""/INTJ]"
7248,Ass,0.9086445106315334,0.0341182214146262,"[""Ass""/INTJ]"
7254,Wife,0.96631760965776,0.026772297309813,"[""Wife""/NOUN]"
7273,Fiction,1.132762832127315,0.0114905816442097,"[""Fiction""/NOUN]"
7290,Cake,1.116121970054133,0.0131218278222542,"[""Cake""/PUNCT]"
7303,rack,0.8198633982099096,0.0495144841458151,"[""rack""/NOUN]"
