,female_effect_size,female_p_value
bookmaker,-1.1543191276232079,0.9899677824322473
bookmark,1.0664000876951492,0.01480806366242704
books,0.3043630309404291,0.27173580775896355
bookseller,0.017434142978197013,0.48133102732192135
bookshop,0.46221542573818575,0.17437171320941525
bookstore,0.742670165410505,0.07133909566925245
bookworm,0.5896755785410028,0.12029348292471576
boom,-0.672843899576851,0.9086719270408168
boomer,0.029223224114175772,0.4810839739006858
boomerang,-0.008401955750215207,0.5017950208862132
booming,-0.19314767746132908,0.6450265149085246
boon,-0.8801289480612872,0.961439467179458
boooo,-0.005917949070340348,0.5025910994310026
boost,-0.08399289511462138,0.5640105231486549
booster,-0.24486163143257145,0.686434230962995
boot,-1.0091387649522314,0.9773574806247514
booth,0.09367728611176818,0.43093382699305294
bootleg,-1.133207648394346,0.9880676416503893
bootlegger,-0.7591512639143155,0.9350340049086947
boots,-0.25575665217882987,0.6930282795887557
booty,0.6768516935594038,0.08788393082280122
booze,-0.37688747143453094,0.774259085345895
bop,-0.39030052448410196,0.7803175384546591
bopper,-0.026857062486250152,0.5196625404950148
border,0.4083081990638533,0.2015617881955304
bordering,0.46830393491694977,0.16896549223614354
borderline,0.25532405850122586,0.3104935764236223
bore,-0.44774833248555146,0.8154417568024557
boreal,0.40251559927711256,0.21457052319436465
bored,-0.06861429556497044,0.5470651919733526
boredom,-0.637349037624656,0.8963065118162319
borer,-0.6112925696158297,0.8894398533181307
boring,0.45376030903998743,0.18010774517969197
born,-0.11875545813681726,0.5868302229129596
boron,-0.13580717167691264,0.6035228823485743
borough,-0.04845651982073822,0.5333998010865794
borrow,0.3354623530297709,0.25048976536975454
borrower,0.7191648040775156,0.07630374559164721
bosom,0.8278578085440293,0.05349082697546215
boss,-0.35165916938584113,0.7575832048157554
bossy,1.0019683082100352,0.02399894857860152
boston,0.3148733624978789,0.26454903903141735
botanical,0.7866048659332474,0.05862215001423887
botanist,0.13360346844934082,0.3970626687034646
botany,0.5264644819737335,0.1511800143402935
bother,-0.10380894226827371,0.5881099815041748
bothering,-0.24707160955959767,0.6880658666053013
bottle,-0.06658855543980881,0.5572264308031591
bottleneck,-0.647175067916931,0.9054918529109575
bottling,-0.5226124641722419,0.8501794111636833
bottom,0.018833167650220726,0.4806960464729205
bottomless,0.46935367703292546,0.1709071099695827
botulism,1.2211459221057621,0.007571866434362806
boulder,-0.5005776877979511,0.8438538188281577
bounce,-0.2202144613338649,0.6671519415938967
bouncer,-0.9361098212365413,0.9705548766108452
bouncy,0.3906736063082286,0.22041032026011154
bound,0.009577469119019029,0.4868627638837798
boundary,-0.49913014390173716,0.840006896531045
boundless,-0.5809335103528602,0.8763827425869399
bounds,-1.0973467176200657,0.9862052400124195
bountiful,0.3411303313927079,0.24710441004418782
bounty,-0.7843877132361565,0.9413558915692145
bouquet,1.377017182362233,0.002621535613329007
bourbon,-0.5358780454507817,0.8597623629232162
bourgeois,-0.06678458290885526,0.5487699462640926
bourgeoisie,-0.08694506019319148,0.5678189518770822
bourse,-0.15459065413774678,0.6212586663033594
bout,-0.4582614186537206,0.8223014314034525
boutique,1.548163109352884,0.0008238676448343307
bovine,0.05746808177504722,0.45729962155748083
bow,-0.3479325030912916,0.7597386429415662
bowed,-0.6412269759485731,0.8977142558618039
bowel,0.30158959094028326,0.275628706959276
bowels,-0.8459283052225287,0.9546058582200938
bowl,-0.44545370401387174,0.8148976491972038
bowler,-1.0461954259833457,0.9821193699856259
bowling,-0.8567118409975194,0.9583146779952438
bowls,0.07538803631820994,0.4465337019981016
box,-0.14183775308602578,0.6140060977474047
boxcar,-0.4583328622670416,0.8230381280676602
boxer,-0.7890392560619259,0.9444358292082459
boxers,-0.8931529677389743,0.9621550468116232
boxing,-1.1846270187669714,0.9908490001834702
boycott,0.13800934618740002,0.39293516562045216
boyfriend,0.4824788270131376,0.16928902591739048
boyhood,-1.4669011954987803,0.9983452494735273
boyish,-0.800653162048645,0.9431915403217082
boysenberry,1.211565724677329,0.007570523811849195
bozo,-1.2158714041503833,0.9922104502509519
bra,1.4906635193000424,0.0014263235776076355
brace,-0.9828282468157742,0.9760866315880085
bracelet,1.1185453284634697,0.012734996549124133
braces,0.15907824096693166,0.3715338373427284
brachial,0.04178493530909609,0.4682971780993339
bracket,-0.11007347654338047,0.589405404290707
brackets,-0.3537119394300634,0.7642752961224253
brackish,-0.3236067007936074,0.7422468952644697
brad,-1.205791974805083,0.9915601430502298
brag,-0.2725962697866125,0.7049415935965689
braid,1.2334072094734227,0.00701230604374381
brain,-0.05850447736854268,0.5515927196618724
brainless,0.11637247993947039,0.4054160338370181
brains,0.2260499455323267,0.31871588378630467
brainstorm,1.2974654749145245,0.004685855303599773
brainwash,-0.3941203857686621,0.7863123642562484
brainy,0.48355362355069975,0.16521500226565644
brake,-1.0215781961043227,0.9796263381178665
bran,0.13568227251706855,0.39484405326809535
branch,0.12797260847941605,0.3921206757273983
branching,0.7722981343440105,0.05874377340862347
brand,0.7481114867305637,0.06851900053389526
brandy,-0.28298792472843115,0.7207285056425784
brash,-0.7467285136093736,0.9332238061909703
brass,-1.1203533444715963,0.9880792845059999
brassiere,1.3853782244742165,0.00303211126186953
brat,-0.010779555495809003,0.5083321303023681
bratwurst,-0.9272737330582032,0.9687493896586947
bravado,-1.2495726470181283,0.9939486221398105
brave,0.09856306574192102,0.4220210515698877
bravery,-0.009220236372346806,0.4963392718492209
brawl,-0.692764016339748,0.9170031845722029
brawn,-0.6372769938942124,0.895776432515625
brazen,0.49536374368034647,0.15915821949434705
breach,-0.13510578068749476,0.6074999775810572
bread,-0.5941147533109766,0.884093852173959
breadth,-0.2477669073599756,0.689179483048804
break,-0.5420544515651359,0.8591098478105578
breakable,0.877828563209183,0.04018318303662738
breakaway,-1.0943191235496643,0.9855274558779509
breakdown,-0.05508422436933364,0.5479340084954685
breaker,-1.0242048659738323,0.9791549690187014
breakers,-0.5856930367223765,0.8803380039323225
breakfast,0.38184710309224085,0.21379041121305953
breakneck,-0.2625279589152769,0.6978377177384729
breakthrough,-0.5844140806521547,0.8777711142829825
breakup,0.9255697684443069,0.032400305441797284
breast,1.105989570043059,0.013510857281618383
breath,-0.060182899522196596,0.5532838476884248
breathe,0.0739514426401329,0.4440686530889514
breather,-0.6953719555551481,0.9165674546243767
breathless,0.4451359413839374,0.18635594115798426
breathtaking,0.8882715974152149,0.03708630760744991
breech,0.18915496015043337,0.35583386401088135
breeches,-0.09121572505376464,0.5694498395982361
breed,0.0843763567753009,0.4358654220548208
breeder,0.5957165567906392,0.11343321548511631
breeding,0.1352475971965352,0.39767551898249087
breeze,0.38210834092378254,0.22847051879464386
breezy,0.253091862119104,0.3048928214505039
brethren,-1.0212731914722792,0.9774467579112409
breve,-0.4198155432654021,0.7996148132149299
brevity,-0.5344738982251848,0.8612573096375485
brew,-0.17336769638556518,0.6372705013474694
brewery,-0.7328550946673056,0.9269933991922998
brewing,-0.24832362347780731,0.6936311061003028
briar,-0.6769248475088475,0.9110636261730478
bribe,-0.7663078078268897,0.9387079918771928
bribery,-0.8589268424694846,0.9572530197249025
brick,-0.67653941527542,0.9099400664431583
bridal,1.6590218954225906,0.00043328828470001746
bride,0.9714976750870243,0.02571426312193492
bridegroom,-0.2351557894892554,0.6796251297470677
bridesmaid,1.4168923551544113,0.002219716474096467
bridge,-0.353757992110429,0.7583551059447924
bridle,-0.30173838607333214,0.7247281448764294
brief,-0.42126709873424684,0.8029060102767782
briefcase,-0.7089315254520028,0.9238391919489444
briefing,-0.6866154872348831,0.9132141526260527
briefly,-0.25719442274103804,0.6966437429849515
brig,-0.20177363587159128,0.658682110213968
brigade,-1.008075494033726,0.9771218673004709
bright,0.051300380208306455,0.45817062226129135
brighten,0.5742031622188515,0.12910831707839088
brightens,0.31357156814896575,0.2626362584008497
brighter,0.3190707021837287,0.26138860332626657
brightness,0.01973508565312739,0.4807378742058285
brilliance,-0.7082773195007993,0.920185893279521
brilliant,-0.6256631626609183,0.8956976919879354
brim,-0.7049353668036121,0.9215040608374663
brimming,0.24052754653485225,0.3172234346762196
brimstone,-1.1773522638470708,0.991136254249361
brine,-0.5024153762078385,0.8382195233859138
bring,-0.2945302455549714,0.7163281594451165
brink,-0.2768583344821071,0.7037016276398217
brisk,-0.14431405431721558,0.6138657628916855
brisket,-0.8908316194423196,0.9619068327681661
bristle,-0.24135202583117316,0.6805957815570061
brittle,0.6992971597900758,0.0845081611529932
bro,-0.9312175312385365,0.9675285627192539
broach,1.4029316679201183,0.0023594307468510767
broad,-0.08196422801435538,0.5704994323264714
broadcast,-0.2047099757072265,0.6536988710489697
broadcasting,-0.20276619165165571,0.6668431299823037
broaden,0.16364505945701363,0.37860159630978396
broadside,0.012482160910647955,0.48787096943762565
broadsword,-0.3069931330443113,0.7322448500787788
brocade,0.9235718843664771,0.03160350643427934
broccoli,0.38469883190410076,0.21913764091276677
brochure,1.3200346030528662,0.0041959905448016865
broil,0.4980580496481998,0.1634952283674478
broke,-0.26372688148365003,0.7010022581086145
broken,-0.40863609288681557,0.7962642332538243
brokenhearted,0.19077692265127358,0.3542797307025298
broker,-0.7065502796384308,0.9209279101550398
brokerage,-0.4703105468564535,0.8310207593291321
bromide,-0.4529195825853307,0.8128734564198349
bronco,-1.0925196079561996,0.9851591771269271
bronze,0.2567066836934081,0.30043113433739865
brooch,1.5736997867059783,0.0008159841037806981
brood,0.11210432709084299,0.41127377893562655
brooding,-0.7905699588314051,0.9445460534848975
brook,-0.5394758945238818,0.8610101720170511
broom,0.23253048408175891,0.3202951017175998
broomstick,0.3827695520144662,0.22382831670537462
broth,0.18293511794923134,0.3509419367155743
brothel,0.7620073974256778,0.061928324069607577
brother,-0.44095175537066156,0.8083783022334208
brotherhood,-1.3328905208156097,0.9964233568068869
brotherly,-1.1162404664034107,0.9869757685503089
brow,0.09075977414415579,0.4188995214060929
brown,-0.1841836040084008,0.64098500258067
brownstone,0.7536022520280556,0.06417315683470903
browse,0.7815613386458459,0.05677800435787583
brrr,0.2662547777965032,0.3031828318167985
bruise,-0.12456391887845673,0.5996565931550204
bruising,-0.5947988008347683,0.880871821648064
brunch,1.1571082408253963,0.01095196744474869
brunette,1.289024541739179,0.0050229007608726395
brunt,-0.3971752597970636,0.7884885851117045
brush,-0.1523745362425738,0.6147023429210963
brutal,-0.7531854588421175,0.9302353627145235
brutality,-0.6946582727750634,0.919724388500394
brute,-0.9821663612507094,0.974063581058816
brutish,-1.08054367892057,0.984933942307191
bubble,0.34974625817541244,0.24275221157962312
bubbling,0.17481474443029996,0.3622546544120595
bubbly,1.5272871601314877,0.0010052942508562701
bubonic,-0.7210036581892607,0.9287084504624468
buck,-1.0451597220685522,0.9826198831161094
buckaroo,-0.7061370183744967,0.9198360865751691
bucket,-0.4279616917435499,0.8023777410721459
buckle,-0.01995356982821275,0.511852636994758
buckled,0.07294351669794408,0.43635958115225837
bucko,-0.9277389546818844,0.966705515616381
buckshot,-0.8373488916260161,0.9530544080808508
buckwheat,0.8108707752585181,0.05290233692657942
bud,-0.6882436940319376,0.9176791411281604
buddha,-0.6855316893037955,0.9132247446248338
buddhism,-0.43118211570561993,0.8008674531839561
budding,0.04479909705340527,0.46523270497157376
buddy,-0.8994613148209208,0.9654117386012759
budge,-0.0757184843674212,0.5634720732846334
budget,0.23441581082184237,0.3214960913229763
buff,-0.289800628576222,0.7150409081943281
buffalo,-0.7316168953933951,0.9284901216163786
buffer,0.4769584687961521,0.1704582655740926
buffering,0.1568165244234065,0.3816599800350122
buffet,0.6446707909311927,0.1010673699375999
buffoon,-1.2597394273540308,0.9942335751613457
bug,0.14383483041418757,0.3877759008278999
bugaboo,-0.5125705675964451,0.8507670221970366
bugged,0.3453718823185489,0.2415645225158196
bugger,-1.4373730636710136,0.9978953624138243
buggy,-0.19585684103098777,0.6530799762902169
bugle,-1.000757077480658,0.9772044060657953
bugler,-1.1864917963835668,0.9909794317533643
build,-1.1390462295539738,0.9886280062505806
builder,-1.189988637979732,0.9919239098928333
building,-0.3349307306630059,0.7474907260531316
buildings,-0.37188802986103336,0.7692412429327633
buildup,-0.7689599663721575,0.9413366964883556
bulb,0.28794782518526,0.2833693328451863
bulbous,-0.1472121369668088,0.6132103034214922
bulge,-0.7908414779517832,0.9433323094818323
bulimic,1.3723961294537679,0.002889124631496487
bulk,-0.9852663636022815,0.9758622841274661
bulkhead,-0.06470746844026785,0.5520647118050909
bulky,-0.5074484564703936,0.8451228555067417
bull,-1.1415538729070422,0.9887488002033166
bulldog,-1.1053704911113855,0.9857299263385692
bulldozer,-0.7534347628812502,0.9320374216256688
bullet,-0.5673069838702326,0.8722359295878255
bulletin,0.3780928016263964,0.22345866429927574
bulletproof,-0.840270481250681,0.9522378283220269
bullfighter,-0.45783363307297154,0.8200869318052542
bullfrog,-1.0390783553934295,0.9807415134573056
bullheaded,-0.8349121770585786,0.95330747898025
bullhorn,-0.6962010728593366,0.9188068904562089
bullion,-0.09795771838988189,0.5788430642003073
bullock,-1.253660991703706,0.9936161858022071
bullpen,-1.0153193415443846,0.9799353929216725
bullshit,-0.6304734304661817,0.8950890560261554
bully,-0.6761630128756624,0.9106687469397349
bulwark,-0.6099539852686968,0.8868695196650764
bum,-0.820817988035872,0.9478859050308003
bumblebee,-0.28550341249119426,0.7179559649066665
bummed,-0.05233501229138275,0.5490631903301904
bummer,0.09531004041942678,0.4165622024716006
bump,0.25191009560480493,0.3119549244103701
bumper,-0.8898871431669269,0.9614040721795759
bumpy,0.23492394734791353,0.3165020850057909
bun,0.8683924960548072,0.04020051750389808
bunch,-0.31744957408676155,0.7415977635997322
bundle,0.12985917617785664,0.4059744011096317
bungalow,0.2367636323791924,0.31652123814774946
bungee,0.5872510070304904,0.12413659237752506
bunghole,-1.1893307127189106,0.9910903264924927
bunion,0.4793770747606598,0.1689209102753253
bunk,-1.054372753743516,0.9827303311283756
bunker,-1.4779507076455147,0.9983315979652689
bunkhouse,-0.9669514515469048,0.973172440214617
bunny,0.16618788685874725,0.36841956965521083
bunt,-0.5632696588739664,0.8697175292912505
buoy,-0.058378666876162416,0.5546203326884749
buoyancy,-0.634106549163706,0.8986890102008795
buoyant,0.05654245804313741,0.456983405168609
bur,0.3735464719067272,0.23125405721046632
burden,-0.7447211031319696,0.9323275086950366
burdened,-0.28626526427890825,0.7109999564412345
burdensome,-0.5170948525135284,0.8437264896759114
bureau,0.5734305313065842,0.12585867749698043
bureaucracy,-0.8778405520612297,0.9598521703595547
bureaucrat,-0.498133350234637,0.8412929992057446
bureaucratic,-0.4934106285960581,0.8387810843846626
burger,-0.2665886566728813,0.7006792299835877
burglar,-0.549182264405378,0.8624668949649904
burglary,-0.6458261068195802,0.9053194115414092
burial,-0.11852273425419492,0.5909810840552332
buried,-0.3820092309897045,0.7770371055673546
burke,-0.5381111520040791,0.8636756302506858
burlap,0.22636884894819534,0.324179357261147
burlesque,1.1442446966450088,0.011395879633534944
burly,-0.8464697342004927,0.95398550966633
burn,-0.34232387660810587,0.7519344824800719
burned,0.03804426280525119,0.4796445442756381
burner,0.37315778248052184,0.2281087823799356
burning,-0.10683776181155866,0.5846770388211306
burnished,-0.39916763847120335,0.7913604270220269
burnout,0.7583714269476932,0.06426101286735397
burnt,-0.07890044356448281,0.5589304846543175
burp,-0.3645213679665277,0.7699111468126861
burr,-1.2566851994933395,0.993919721464687
burrito,-0.3733512920991598,0.7698624598285644
burro,-0.723531644745014,0.9252320500651092
burrow,-0.16970146858791216,0.6305288434706471
bursary,0.918797078005556,0.03392775163788986
burst,-0.1404869731604874,0.6082614731267484
bury,-0.3885024031752866,0.7817265928424715
bus,-0.03704873894228339,0.5288619094688768
busboy,-1.1302396215081816,0.9877312303950595
bush,-0.35749844709529066,0.7678267815722981
bushel,-0.7177674995047114,0.9190210195191728
bushy,-0.3706370696436855,0.7707947984231507
business,-0.19113125413475293,0.6551826418252771
businessman,-0.8632020225883064,0.9572892284719118
businesswoman,1.40114148460882,0.0022585329601083615
busload,-0.10184192616788547,0.5787490961880156
buss,-0.11454494491163585,0.5929271941562583
bust,-0.3472397392607977,0.7590555449406475
busted,-0.37711304110278715,0.7699982707929356
buster,-0.9412075123131164,0.9705999398865383
bustle,1.2672526818791914,0.005580496408105651
bustling,0.3133805284741131,0.26956478547381046
busy,0.2318163538181316,0.3167419976961007
busybody,1.162710406895656,0.010127890957021268
butane,-1.2347651504701989,0.9932128153078356
butcher,-1.1509343465933328,0.9892548250960326
butler,-1.235638036672641,0.9935323215820095
butt,0.22843884421886315,0.32014398696157764
butter,0.3110419356380892,0.2667222440537509
buttercup,1.0768031995719531,0.014815979667087698
butterfly,0.9883499461278519,0.023288734134255695
buttermilk,0.9732620437805773,0.026372712486745442
butterscotch,0.9096269855293196,0.03554466800232847
buttery,0.4469040712376148,0.18582070610852308
buttock,-0.008773615847243956,0.5100221140095196
buttocks,0.14869309128795166,0.38156761386320237
button,0.3818407562344651,0.22577541407580082
buttress,-0.24776222664726602,0.6964254546152042
buxom,1.2869719075240584,0.005244461930474231
buy,-0.3696494653262568,0.7732762292838951
buyer,0.21464085518825823,0.327367405001296
buying,-0.511454038073238,0.8487093941002077
buzz,-0.30527442428704316,0.7271418233500865
buzzard,-1.1087564886693078,0.9866562524576026
buzzed,0.27058959177815006,0.29393542663816685
buzzer,-0.5617079596567576,0.8661507342436487
buzzing,0.25196585255983533,0.3109018853244224
bye,-0.4480584329666053,0.8107443374298178
bygone,-0.3040237140180361,0.7295894767073825
bylaw,0.04287649066086556,0.4621779667899528
byline,-0.14231110477965955,0.6103022603856683
bypass,-0.5130583510803032,0.852932319875513
bystander,-0.18943559124590068,0.6505799396458627
byte,-0.33968165295006897,0.751616839948851
byzantine,0.31404356753453194,0.25979058027982305
cab,-0.16087316318260989,0.6220368244780192
cabal,-1.2797780372013314,0.9948521573490635
cabana,-0.04473605334570234,0.5342126611208007
cabaret,1.1290181678025615,0.012295398506648403
cabbage,0.3625337928876452,0.22593410489351295
cabbie,-0.6460478269019788,0.8994836373310633
cabernet,0.9911948931855586,0.023010881286778417
cabin,0.23674083499090276,0.31906245130594824
cabinet,-0.5711069812411108,0.8754582099959514
cable,-0.1328370072981043,0.5988783493807379
caboodle,0.7199957331391823,0.06958807861214567
caboose,0.30159440034900215,0.2726495762469413
cabriolet,0.9201758491077623,0.03170291295437877
cache,-0.8513643978528106,0.9572249674980986
cacophony,-0.6154658122476756,0.88892816560181
cactus,-0.15109150975752306,0.6206739966051988
cad,-0.7821912429670788,0.9397434530676213
cadaver,-0.5974275652669796,0.8796413962162934
caddie,-1.2103219665488285,0.9921882719179129
caddy,-0.9824940874663004,0.9740993456413022
cadence,-0.8848385323960571,0.9632529263885687
cadet,-0.5616793733567651,0.8702047056491291
cafe,0.8615564887546509,0.04188893127862303
cafeteria,0.2795584307616627,0.28763877415775263
caffeine,0.34522718733818747,0.2561030870029388
cage,-0.2514388598262323,0.6934603728654186
cagey,-1.196893213761356,0.991688244917029
cahoots,-0.03677771853416648,0.5233445910492187
cairn,0.5480005976745159,0.13963145917429343
cake,0.7594968807685641,0.06080622558780735
cakewalk,0.08611174558008873,0.4378440210867669
calamari,-0.6544836430298757,0.9022056827703089
calamitous,-0.384700204488118,0.7816639063256454
calamity,-0.5391240911792032,0.8543748638020978
calcareous,0.3531895262957779,0.2475964168420295
calcium,1.3479086748220621,0.003672700433655751
calculate,0.18736013863739562,0.3520455094982904
calculated,0.17405865477704213,0.36750908360385015
calculating,0.18339262488614594,0.3570677164313285
calculation,-0.1679080339276046,0.6403003191275721
calculator,0.77564726129075,0.06358390292373473
calculus,-0.9530394744640914,0.9706857306569209
calendar,0.9684781658789312,0.02638093494014282
calender,0.7163941106625424,0.07557259260382443
calf,-0.5014359637911454,0.8403316396506908
caliber,-0.4937718152860717,0.8399958856222264
calibrate,-0.3283234869849641,0.7458903154375583
calico,0.9836049031171246,0.025864745174206116
calipers,0.12269515048038544,0.40305960364166127
calisthenics,-0.7236136079980234,0.92389059785024
call,-0.1403168857051501,0.6106295098952135
callback,0.3428358917161054,0.24695453597448347
caller,-0.01303071219972002,0.5109476267194177
calligraphy,0.8258660216572581,0.047344233307056394
calling,0.17550753146877326,0.36390618994192403
callous,-0.16557049161273552,0.6313293745690509
calls,0.06403890619811217,0.44702305840952994
calm,-0.4600201194396349,0.8251895495725459
calming,-0.18056807918831055,0.6463060974542745
calmness,-0.32283635499924646,0.7428779220022412
caloric,0.13032359075288302,0.3917200941569299
calorie,0.562353200242018,0.1310230322875635
calorimeter,-0.025499661488114632,0.5192071163148755
cam,0.3722944584155928,0.2286179832034414
camaraderie,-0.45815678778733965,0.8179330415091935
camber,0.35104889285764473,0.2408316334296119
camcorder,0.46620151199518794,0.1832904751045208
camel,-0.409262994314289,0.7930477955823904
cameo,-0.7009852884220195,0.9199620791216798
camera,0.2897725644608157,0.27662381523174917
cameraman,-0.8606349856354336,0.9576291971107423
camisole,1.6062707565676586,0.0006525547605132909
camouflage,-1.010009287041266,0.9790133899946506
camouflaged,-0.5241390327492191,0.8517924995005461
camp,-1.0468594331203418,0.981819415291772
campaign,0.11200020966196252,0.40577114469702324
campaigner,0.4511224783569084,0.1825568078494224
campaigning,-0.1327930679918763,0.6097861030203371
camper,-0.1803593216581387,0.638337185833527
campfire,-0.4754789930412323,0.8267619254996633
camping,-0.051964788179032474,0.5419114120797158
campsite,-0.05657879558923353,0.5422694073200571
campus,0.3410533617985627,0.248981802838959
can,-0.09186338460116811,0.5739609603457771
canal,-0.09587709410755982,0.571036787217551
canary,0.9062842439275652,0.034356393596472135
cancel,0.540947407396483,0.1370371927714631
canceling,0.577736338536661,0.12452509172340176
cancellation,0.8024475309353327,0.0537960244309601
cancer,0.8765863890352996,0.039054167590991784
candid,-0.030899709473847042,0.5215057358919333
candidacy,-0.373172641824214,0.7682839997396864
candidate,-0.28208383630848605,0.7054638700177149
candied,1.3897630495395241,0.0025843237487368498
candle,0.5915121829948429,0.12139327587538618
candlelight,0.42988159374195106,0.18980694443232338
candles,0.8612093556612667,0.04050820677968148
candlestick,-0.07188968609049393,0.5583582071484331
candor,-0.01911237323722599,0.5203171587274195
candy,0.11180790943480667,0.4112458775815182
cane,-0.6474011079458284,0.9005995420231528
canine,-0.06246720698685965,0.5478605900898639
canister,0.06350977212856507,0.4515398358372952
canker,-0.7341433995423677,0.9294968133855082
cannabis,-0.4759974596832487,0.8348857922350432
canned,0.1706072289149896,0.3672375580458209
cannibal,-0.7120979826149052,0.92117057538103
cannibalism,-0.24096026996296574,0.6827664489052729
canning,0.8494400540481114,0.045612688731584305
cannon,-1.1095196971144177,0.9869686861377654
cannonball,-0.9179617866264067,0.9667290609886598
canoe,-0.5254183007943282,0.8534842436713557
canon,-0.4852678382570649,0.8403733325097514
canonical,-0.32451720783325927,0.7435950018656009
canons,-0.5321278956576814,0.8560856150235638
canopy,-1.1182237995648883,0.9866879143251313
cantaloupe,0.7597985097368208,0.06229593416783319
canteen,-0.32875450200215056,0.7468083829454926
canterbury,-1.0564331582444777,0.9820810160242979
cantilever,0.3408425689627432,0.24919684491728722
cantina,-0.35462867102256257,0.7658718756504594
canto,-0.46270432066468664,0.8248758138978373
canton,0.1317138557593845,0.39200709053239857
canvas,-0.08296512750602969,0.5564976153788355
canvass,-0.07292857711835914,0.5638331930327415
canyon,0.16339650735736608,0.36405433555067457
cap,-1.2328945877589585,0.9932329966661756
capability,-0.21570371840304045,0.6754197849783429
capable,-0.12032607557628465,0.5972237656355801
capacity,-0.4029187714273647,0.7933576896116697
cape,-0.13574545979468625,0.6039365569679687
caper,-0.419368263689038,0.7959505199511574
capillary,-0.40580372533848413,0.7983064539087028
capital,0.2687344356942645,0.28771397398783527
capitalism,-0.8071025979628315,0.9472455387535043
capitalist,-0.9122581918116015,0.9667935533379557
capitalize,-0.6097285733981923,0.8922029302707217
capitals,0.6108163482861673,0.10648827592520393
capitation,-0.033030021209622125,0.5270186711958291
capitol,0.8555395263637805,0.04373159262061921
capitulation,-1.0897073900643413,0.9859809980402668
cappuccino,0.6951573439823306,0.08495312506204833
caprice,0.455973404185339,0.18516835349299954
capricious,0.5397325319298429,0.13797177492435564
caps,-0.873529806163758,0.9620980220724362
capslock,-0.2868017107099712,0.7151402269177299
capsule,0.05748615648757156,0.4581596782032783
captain,-1.1607448429555731,0.9901780123603087
caption,0.379291545401489,0.22087342879898164
captivate,0.48090370565390167,0.1652258394713142
captivating,1.0337174663243287,0.019690705829111255
captive,0.2504335025475194,0.30959487548761155
captivity,-0.4231366792478206,0.801694999529162
captor,0.17718498809481523,0.36771686073251053
capture,-0.16004005989105322,0.623715731712398
car,0.05425260654624706,0.46181195627075045
caramel,0.9896697319205514,0.02524608528085237
carat,0.9603525054122589,0.0279943055193852
caravan,0.0620176655436009,0.44630939462516217
carbon,-1.0831558193956887,0.9856249353236888
carburetor,-1.2192946202195134,0.9928711315741731
carcass,-1.0899273377006737,0.9855608119423631
carcinoma,0.6832529538511279,0.08883691969988194
card,0.28933307452510854,0.2765314789167711
cardboard,-0.5008137840903419,0.8427010429406812
cardiac,-0.3779145261548838,0.7704802250433356
cardigan,1.1265752163626277,0.011165041268570874
cardinal,-0.8848818801086448,0.9617889142450784
cardiologist,-0.9074389545022081,0.9640557953711169
cardiology,-0.6667207501163973,0.9135898447193969
cardiomyopathy,-0.9031239419101921,0.9663644014151456
cards,0.16181666175350937,0.36660813696756367
care,0.0711981816475107,0.43704167861418375
career,-0.10883389098659334,0.5874708183853894
carefree,0.2526237144290434,0.30564700453875826
careful,-0.761601783183077,0.939216074452044
carefully,-0.30656824493100215,0.7288176489631129
careless,-0.4276358390188266,0.801504920710866
carelessness,-0.38934384267898997,0.7770433108446606
caress,0.2439845808318913,0.31101132877645954
caret,0.06967629004178957,0.434229757086233
caretaker,-0.4453987284951443,0.8147154409792501
cargo,-0.336728628954318,0.7477763209738394
caribou,0.47339639358258306,0.17373218779465904
caricature,-0.8387800996187965,0.9558570533248874
caries,-0.49043694338237387,0.8364379938918403
caring,0.3346749341315877,0.24912407449692042
carjack,-0.15185924246593002,0.6221930898233652
carnage,-1.2729882509911628,0.9935299756169026
carnal,0.0611744970682831,0.4572372828904292
carnation,0.5901065998814747,0.11746835833643243
carnival,0.1797313571029917,0.35820247776768066
carnivorous,-0.020928132013760477,0.5202141849830558
carol,0.8725559242719934,0.041492954992653486
carols,-0.03876620043672987,0.5247472243992328
carousel,0.18431126187800004,0.35586096961896263
carp,-1.278305415449658,0.9944386067086635
carpal,0.5897744445981479,0.122236751740882
carpenter,-1.1374995104431895,0.9888532957380379
carpentry,-1.5321877650039393,0.9987887513664307
carpet,0.8423010604420043,0.04605993473744818
carpeting,0.9919919402390354,0.023527793480858983
carpool,1.1638351093410186,0.01017608739473086
carriage,0.6936203623067488,0.0831570188021713
carried,-0.19931591131568605,0.6574370471986797
carrier,1.0894356505646285,0.015093951052739474
carrot,0.19394272384085723,0.3508873356346196
carry,-0.1840304726851297,0.654699491322666
carrying,0.10299717127729409,0.4245171594610949
carsick,0.3968647871911391,0.2160413166735824
cart,-0.46192402816986017,0.8196815736337439
carte,0.07138253753571801,0.44579195159272567
cartel,-0.4131349791223067,0.7945894715544398
carter,-1.07878645064337,0.9843846513463513
cartilage,-0.6714277210684539,0.9103248822462644
cartographic,-0.32014880688946157,0.7397113682099088
cartography,-1.1430824892588607,0.9885146964426749
carton,0.3153472849577188,0.2624718179848452
cartoon,-0.631689834832969,0.8960905760666993
cartouche,-0.3731083394818755,0.7729886916267965
cartridge,-0.8649496392229304,0.9590813500681237
carve,-0.9968914506092594,0.9782958543322384
carver,-0.9856659919206533,0.9758332571378134
carving,-0.8376886907754815,0.9537511365257799
cascade,1.2730976550273359,0.0047647900470439986
